company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
tscan therapeutics inc,2025-10-17 16:05:49,Yes,TSC-100; TSC-101; TSC-102; TSC-200; TSC-201; TSC-202; TSC-203; TSC-204,"HA-1, Not specified; HA-2, Not specified; CD45, Not specified; HPV16, Human Papillomavirus Type 16; MAGE-C2, Melanoma Antigen Gene C2; MAGE-A4, Melanoma Antigen Gene A4; PRAME, Preferentially Expressed Antigen in Melanoma; MAGE-A1, Melanoma Antigen Gene A1",oncology; hematologic malignancies; solid tumors; autoimmune disorders,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"TCR-T cell therapy, T cell receptor (TCR)-engineered T cell (TCR-T) therapies",https://www.linkedin.com/company/tscan-therapeutics,No,,,No,,,No,,
shanghai jiading central hospital,2025-08-08 00:00:00,No,Pimicotinib; Irpagratinib,"CSF-1R, Colony Stimulating Factor 1 Receptor; FGFR4, Fibroblast Growth Factor Receptor 4",oncology,enzyme; kinases,Approved; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of minnesota medical school,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,"CISH, Cytokine-Inducible SH2-Containing Protein",oncology,immune checkpoint,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
legend biotech corp,2025-10-15 13:31:03,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"CAR-T, CAR-T Manufacturing, Cell Therapy",https://www.linkedin.com/company/legendbiotechco.,No,,,No,,,No,,
moorfields eye hospital nhs foundation trust,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,ophthalmology; neurodegenerative diseases; metabolic diseases,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
the prince charles hospital,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,NTM-001; CGT 1507; TRPA1 Antagonist,Not specified,acute pain,Not specified,Preclinical; Phase 1; Phase 2; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
baylor college of medicine,2025-10-04 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
jewish general hospital,2025-10-16 15:42:41,No,Alpha DaRT; ST-100,"CA19-9, Carbohydrate Antigen 19-9; Collagen",oncology; ophthalmology,enzyme; other,Phase 1; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
seattle children''s hospital,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,STRIvE-01; ENLIGHTen; PLAT-08,"EGFR, Epidermal Growth Factor Receptor; CD19, Cluster of Differentiation 19; Four Brain Cancer Antigens",oncology,other; immune checkpoint; other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
seattle children's hospital,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,STRIvE-01; ENLIGHTen; PLAT-08; SCRI-CAR19,"EGFR, Epidermal Growth Factor Receptor; CD19, Cluster of Differentiation 19; DMG, Diffuse Midline Glioma; Brain Cancer Antigens",oncology; rare diseases; CNS,immune checkpoint; other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
new york university school of medicine,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of texas health science center at houston,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Reqorsa; GPX-002,"TUSC2, Tumor Suppressor Candidate 2; MMP-9, Matrix Metalloproteinase-9",oncology; diabetes; CNS,other; enzyme,Preclinical; Phase 1,Yes,Researchers to study the effects of semaglutide on cocaine use disorder,https://www.uth.edu/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
icahn school of medicine at mount sinai,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
national cancer institute us,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,BBO-10203; BBO-8520,"RAS-PI3Kα, RAS-PI3K Alpha Interaction; KRASG12C, Kirsten rat sarcoma viral oncogene homolog G12C; NAMPT, Nicotinamide Phosphoribosyltransferase",oncology,other,Phase 1,Yes,anticancer drug extracted from the bark of the Pacific yew,https://www.nih.gov/about-nih/nih-almanac/national-cancer-institute-nci,No,,,No,,,Yes,monoclonal antibody Herceptin (Trastuzumab),https://www.nih.gov/about-nih/nih-almanac/national-cancer-institute-nci,No,,,No,,,No,,,Yes,first human gene therapy trial used to treat cancer,https://www.nih.gov/about-nih/nih-almanac/national-cancer-institute-nci,No,,,No,,,No,,
city of hope,2025-10-16 21:00:19,Yes,BRC-001,Breast Cancer,oncology,Not specified,Phase 1,No,,,No,,,Yes,human synthetic insulin,https://www.linkedin.com/company/city-of-hope,Yes,monoclonal antibodies,https://www.linkedin.com/company/city-of-hope,Yes,antibody-drug conjugates,https://www.linkedin.com/company/city-of-hope,No,,,No,,,Yes,Cancer Immunotherapeutics,https://www.cancer.gov/research/infrastructure/cancer-centers/find/beckmancityofhope,No,,,No,,,No,,
suzhou science and technology town hospital,"Error: Connection failed - HTTPConnectionPool(host='www.snd.gov.cn', port=80)",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
mesoblast ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Ryoncil; Revascor; Rexlemestrocel-L,Steroid-Refractory Acute Graft-Versus-Host Disease; Heart Failure with Reduced Ejection Fraction; Chronic Low Back Pain,immunology; cardiovascular; CNS,cytokine; other; other,Marketed; Preclinical; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of rochester medical center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,HyBryte; SGX301; SGX302; SGX942; SGX945; RiVax; CiVax,Malignant T-cells,oncology; dermatology; infectious diseases; rare diseases,other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
alaunos therapeutics inc,2025-09-21 00:00:00,No,Not specified,"CD19, Cluster of Differentiation 19",oncology,immune checkpoint,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,TCR-T cell therapy,https://alaunos.com/,No,,,No,,,No,,
unc lineberger comprehensive cancer center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Not specified,Not specified,oncology,enzyme,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,CAR-T immunotherapy,https://www.cancer.gov/research/infrastructure/cancer-centers/find/unclineberger,No,,,No,,,No,,
indiana university school of medicine,No timestamp found,No,ILT3 × CD3,"ILT3, Immunoglobulin-like transcript 3",oncology; immunology,immune checkpoint,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hadassah medical organization,Error: Connection failed - HTTPSConnectionPool(host='hadassahinternational.or,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ohsu knight cancer institute,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Indomethacin,"Macrophages, White Blood Cells",oncology,immune checkpoint,Preclinical,Yes,"imatinib (Gleevec), the first drug to target the molecular defect of a cancer while leaving healthy cells unharmed",https://www.cancer.gov/research/infrastructure/cancer-centers/find/ohsuknight,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
immunic inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",Yes,IMU-838; vidofludimus calcium,"Nurr1, Nuclear Receptor Related 1",neurology,nuclear receptors,Phase 3,Yes,"developing a clinical pipeline of orally administered, small molecule therapies for chronic inflammatory and autoimmune diseases",https://www.linkedin.com/company/immunic-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
the university of texas md anderson cancer center (bay area),"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
the university of texas md anderson cancer center.,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,OBX-115,Not specified,oncology,Not specified,Phase 1,Yes,small molecule,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson,No,,,Yes,biologic,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson,Yes,immunotherapy,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson,No,,,No,,,No,,,Yes,cell-based therapies,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson,No,,,No,,,No,,
university of texas md anderson cancer center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,NX-5948; NX-2127; NX-1607; OBX-115,"Disease Name, Advanced B-cell Malignancies; Disease Name, Solid Tumors; Disease Name, Metastatic Melanoma",oncology,immune checkpoint,Phase 1,Yes,small molecule,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson,No,,,Yes,biologic,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson,Yes,immunotherapy,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson,No,,,No,,,No,,,Yes,cell-based therapies,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson,No,,,No,,,Yes,Cancer Prevention and Population Sciences division,https://www.cancer.gov/research/infrastructure/cancer-centers/find/mdanderson
herbert irving comprehensive cancer center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Guselkumab; Risankizumab; Mirikizumab; V565; SAR441566; Etrasimod; Zasocitinib; Brepocitinib; Ritlecitinib; VTX958; Tulisokibart; RVT-3101; Duvakitug; ABX464; MBF-118; E6011; AGMB-129; MORF-057; AZD7798,"IL23/p19 subunit; TNFα, Tumor Necrosis Factor Alpha; S1P1, Sphingosine-1-Phosphate Receptor 1; S1P4, Sphingosine-1-Phosphate Receptor 4; S1P5, Sphingosine-1-Phosphate Receptor 5; TYK2, Tyrosine Kinase 2; JAK1, Janus Kinase 1; TL1A, TNF-like Ligand 1A; MiR-124, MicroRNA-124; PPARγ, Peroxisome Proliferator-Activated Receptor Gamma; CX3CL1, Fractalkine; TGFβRI/ALK5, Transforming Growth Factor Beta Receptor I/Activin Receptor-Like Kinase 5; α4β7, Alpha4 Beta7 Integrin Receptor; CCR9, C-C Motif Chemokine Receptor 9",gastroenterology; inflammatory bowel disease; Crohn's disease,cytokine; cytokine; gpcr; gpcr; gpcr; kinases; kinases; cytokine; cytokine; nuclear receptors; cytokine; kinases; other; other; cytokine; kinases; other; gpcr,Phase III; Phase III; Phase III; Phase II; Phase II; Phase II/III; Phase II; Phase II; Phase II; Phase II; Phase IIa; Phase II; Phase IIb; Phase IIb; Phase IIa; Phase II; Phase IIa; Phase II,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
h. lee moffitt cancer center & research institute inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Not specified,Not specified,oncology,Not specified,Not specified,Yes,"Chemical Biology and Molecular Medicine, which integrates chemical biology and systems biology technologies to develop new therapeutic approaches for the treatment of cancer.",https://www.cancer.gov/research/infrastructure/cancer-centers/find/moffitt,No,,,No,,,Yes,"Bispecific antibodies offer a promising new option for relapsed/refractory B-cell NHL, with response rates of 50–80%.",https://www.linkedin.com/company/moffittcancercenter,No,,,No,,,No,,,Yes,"Moffitt conducted nationwide clinical trials that led to the initial FDA approvals of CAR T-cell therapy, a personalized therapy using a patient’s own immune cells to fight certain types of cancers.",https://www.cancer.gov/research/infrastructure/cancer-centers/find/moffitt,No,,,No,,,Yes,Bispecific antibodies (BiTEs) therapy for patients with relapsed/refractory multiple myeloma.,https://www.linkedin.com/company/moffittcancercenter
h. lee moffitt cancer center and research institute hospital inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,oncology,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
first affiliated hospital of guangdong pharmaceutical university,2019-05-08 00:00:00,Yes,Compound 27,"FABP1, Fatty Acid Binding Protein 1; FABP4, Fatty Acid Binding Protein 4; PPARα, Peroxisome Proliferator-Activated Receptor Alpha; PPARγ, Peroxisome Proliferator-Activated Receptor Gamma; PPARδ, Peroxisome Proliferator-Activated Receptor Delta",metabolic diseases,enzyme; nuclear receptors,Preclinical,Yes,Molecular targeted therapy,https://pubmed.ncbi.nlm.nih.gov/40795794/,No,,,No,,,Yes,Immunotherapy,https://pubmed.ncbi.nlm.nih.gov/40795794/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
national cancer center hospital,2025-10-14 18:01:14,Yes,BBO-10203; BBO-8520,"RAS, Rat Sarcoma; PI3Kα, Phosphoinositide 3-Kinase Alpha; KRASG12C",oncology,kinases,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
amgen inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,Tezspire,"TSLP, Thymic Stromal Lymphopoietin",immunology; respiratory diseases,cytokine,Approved,No,,,No,,,Yes,Amgen harnesses the best of biology and technology to fight the world’s toughest diseases,https://www.linkedin.com/company/amgen,Yes,BLINCYTO for the treatment of patients with acute lymphoblastic leukemia,https://www.marketbeat.com/instant-alerts/filing-koshinski-asset-management-inc-boosts-stock-holdings-in-amgen-inc-amgn-2025-10-18/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
metrohealth medical center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,CAR-T; TIL,Not specified,oncology,immune checkpoint,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
wannan medical college first affiliated hospital,Error: Connection failed - HTTPSConnectionPool(host='www.intimestudyadvisors.,No,AP40,"TSPAN33, Tetraspanin-33",autoimmune diseases,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tongji university school of medicine,"Error: Connection failed - HTTPSConnectionPool(host='www.digiedupro.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
renji hospital,"Error: Connection failed - HTTPSConnectionPool(host='www.shsmu.edu.cn', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zhujiang hospital of southern medical university,Error: Connection failed - HTTPSConnectionPool(host='www.chinaorganharvest.or,No,Not specified,"FOXP1, Forkhead Box Protein P1; SP8, Specificity Protein 8",oncology,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
peking university shenzhen hospital,"Error: Connection failed - HTTPSConnectionPool(host='www.eyeshenzhen.com', po",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university hospital la paz,"Error: Connection failed - HTTPSConnectionPool(host='www.comunidad.madrid', p",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university hospital of lyon,Error: Connection failed - HTTPSConnectionPool(host='h2020qualitop.liris.cnrs,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
fundacio sant joan de deu,"Error: Connection failed - HTTPSConnectionPool(host='www.irsjd.org', port=443",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nino jesus university children''s hospital,"Error: Connection failed - HTTPSConnectionPool(host='beamerproject.eu', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"exoskeletons, such as ATLAS 2030",https://www.btsbioengineering.com/customer-success/hospital-infantil-universitario-nino-jesus/
nino jesus university children's hospital,"Error: Connection failed - HTTPSConnectionPool(host='beamerproject.eu', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
leiden university medical center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,aclarubicin; abiraterone; enzalutamide,Not specified,oncology,Not specified,Preclinical,No,,,No,,,Yes,blood proteins in people with Duchenne muscular dystrophy,https://www.lumc.nl/en/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
g. papanikolaou hospital,"Error: Connection failed - HTTPSConnectionPool(host='commission.europa.eu', p",No,AMS-2140; C-Phycocyanin,Not specified,oncology; gene therapy,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,transplants of blood-producing cells of all types,https://www.ithanet.eu/community/organisations?orgID=884,No,,,No,,,No,,
matilde tettamanti foundation,"Error: Connection failed - HTTPSConnectionPool(host='it.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tettamanti foundation m.de marchi onlus,"Error: Connection failed - HTTPSConnectionPool(host='it.wikipedia.org', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,T cells genetically engineered to recognize and eliminate tumor cells through synthetic chimeric antigen receptors (CARs),https://pmc.ncbi.nlm.nih.gov/articles/PMC9077369/,No,,,No,,,Yes,CAR-based cellular immunotherapy using immune cell types aside from conventional T cells,https://pmc.ncbi.nlm.nih.gov/articles/PMC9077369/
casa sollievo della sofferenza hospital,"Error: Connection failed - HTTPSConnectionPool(host='operapadrepio.it', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vardhman mahavir medical college & safdarjung hospital,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
