company_name,sector,funding,funding_citation,ai_enabled
diurnal group ltd,Pharmaceuticals,"$483M, Acquired",https://www.fiercepharma.com/pharma/neurocrine-biosciences-doles-out-ps483-acquire-diurnal-group,No
diurnal group plc,Pharmaceuticals,"$48.3M, Acquired",https://www.ipgroupplc.com/news-and-events/portfolio-news/2022/2022-08-30,No
diurnal ltd,Pharmaceuticals,"$55M, Acquired",https://www.prnewswire.com/news-releases/diurnal-ltd-a-neurocrine-biosciences-company-presents-phase-3-extension-study-data-for-modified-release-hydrocortisone-in-patients-with-congenital-adrenal-hyperplasia-at-endo-2023-301849868.html,No
division of gastroenterologytohoku university graduate school of medicine,Others,Not Found,Not Found,No
dnipro state medical university,Others,Not Found,Not Found,No
dnipropetrovsk state medical academy,Others,Not Found,Not Found,No
doasense gmbh,Biotechnology,Not Found,Not Found,No
dobecure sl,Biotechnology,Not Found,Not Found,No
dobney hypertension centre,Others,Not Found,Not Found,No
doctor heitor vieira dourado foundation for tropical medicine,Others,Not Found,Not Found,No
dogwood therapeutics inc,Biotechnology,Not Found,Not Found,No
dokkyo medical university,Others,Not Found,Not Found,No
dominanta-service,Pharmaceuticals,Not Found,Not Found,No
donald and barbara zucker school of medicine at hofstra/northwell,Others,Not Found,Not Found,No
donders institute,Others,Not Found,Not Found,Yes
dong e e jiao co ltd,Pharmaceuticals,Not Found,Not Found,No
dong wha pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
dong-a socio group,Pharmaceuticals,Not Found,Not Found,No
dong-a university,Others,Not Found,Not Found,Yes
dongguk university,Others,Not Found,Not Found,No
dongkoo bio & pharma co ltd,Pharmaceuticals,"$10.8M, Acquired",https://www.marketscreener.com/quote/stock/DONGKOO-BIO-PHARMA-CO-LTD-120974590/company/,No
dongfang hospital,Others,Not Found,Not Found,Yes
dongguan affiliated hospital of guangdong medical university no 1,Others,Not Found,Not Found,No
dongguan daxin biotechnology co ltd,Others,Not Found,Not Found,Yes
dongguan daxin biotechnology co ltd (inactive),Biotechnology,Not Found,Not Found,No
dongguan donghua hospital,Others,Not Found,Not Found,No
dongguan hec taigen biopharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,Yes
dongguan houjie people''s hospital,Others,Not Found,Not Found,No
dongguan integrated traditional chinese and western medicine hospital,Others,Not Found,Not Found,No
dongguan jinmeiji pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
dongguan kaifa biomedicine inc,Others,Not Found,Not Found,No
dongguan kanghua hospital,Others,Not Found,Not Found,No
dongguan maternal and child health hospital,Others,Not Found,Not Found,Yes
dongguan songshan lake meijian biotechnology consulting co ltd,Biotechnology,Not Found,Not Found,No
dongguan taixin hospital,Others,Not Found,Not Found,No
dongguan tungwah hospital,Others,Not Found,Not Found,No
dongguk university ilsan hospital,Others,Not Found,Not Found,No
dongguk university ilsan oriental hospital,Others,Not Found,Not Found,No
donghua hospital,Others,Not Found,Not Found,No
dongkwang pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
dongnam institute of radiological & medical sciences,Biotechnology,Not Found,Not Found,Yes
dongshin korean medicine hospital,Others,Not Found,Not Found,No
dongsung pharm co ltd,Pharmaceuticals,Not Found,Not Found,Yes
dongtai people''s hospital,Others,Not Found,Not Found,No
dongtan sacred heart hospital,Others,Not Found,Not Found,No
dongyang hengdian hospital,Others,Not Found,Not Found,No
dongyang women and children''s hospital,Others,Not Found,Not Found,No
dongyang xiangsheng pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
dongying city people''s hospital,Others,Not Found,Not Found,No
Government Doon Medical College,Others,Not Found,Not Found,No
dorsa darou pharmaceutical company,Pharmaceuticals,Not Found,Not Found,No
doshisha university,Others,Not Found,Not Found,No
double bond pharmaceutical international ab,Pharmaceuticals,Not Found,Not Found,No
douglas mental health university institute,Others,Not Found,Not Found,No
douglas pharmaceuticals ltd,Pharmaceuticals,"$76.4K, Grant",https://nz.linkedin.com/company/douglas-pharmaceuticals,No
dova pharmaceuticals inc,Pharmaceuticals,"$29.00 per share, Acquired",https://www.globenewswire.com/search/organization/Dova%2520Pharmaceuticals%CE%B4%2520Inc%C2%A7,No
dr b r ambedkar medical college,Others,Not Found,Not Found,No
dr b.r. ambedkar state institute of medical sciences,Others,Not Found,Not Found,No
dr br ambedkar medical college,Others,Not Found,Not Found,No
dr baba saheb ambedkar medical college and hospital,Others,Not Found,Not Found,No
dr brkr govt ayurvedic medical college,Others,Not Found,Not Found,No
dr j j magdum ayurved medical college,Others,Not Found,Not Found,No
dr l h hiranandani hospital,Others,Not Found,Not Found,No
dr mehta childrens hospital,Others,Not Found,Not Found,No
dr nd desai faculty of medical science and research,Others,Not Found,Not Found,No
dr rr gupta and dr deval mistry''s skin clinic,Others,Not Found,Not Found,No
dr rr gupta and dr deval mistry's skin clinic,Others,Not Found,Not Found,No
dr radhakrishnan govt medical college,Others,Not Found,Not Found,No
dr sarvepalli radhakrishnan rajasthan ayurved university,Others,Not Found,Not Found,No
dr susheela tiwari government hospital,Others,Not Found,Not Found,No
dr yashwant singh parmar government medical college,Others,Not Found,Not Found,No
dr. abidi pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
dr. agarwal''s eye hospital ltd,Others,Not Found,Not Found,No
dr. amyn rajani’s oaks clinic,Others,Not Found,Not Found,No
dr. anil k. gupta medicine professional corp,Others,Not Found,Not Found,No
dr. ashok sharma''s cornea centre,Others,Not Found,Not Found,No
dr. august wolff gmbh & co kg arzneimittel,Pharmaceuticals,Not Found,Not Found,No
dr. august wolff gmbh &,Pharmaceuticals,Not Found,Not Found,No
dr. b. borooah cancer institute,Others,Not Found,Not Found,No
"dr. b. r. sur homoeopathic medical college, hospital and research centre",Others,Not Found,Not Found,No
dr. b.r. ambedkar institute rotary cancer hospital,Others,Not Found,Not Found,No
dr. bl kapur memorial hospital,Others,Not Found,Not Found,No
dr. baba saheb ambedkar hospital,Others,Not Found,Not Found,No
dr. chandran medical prof corp,Others,Not Found,Not Found,No
dr. d y patil medical college,Others,Not Found,Not Found,No
dr. d. y. patil college of ayurved & research centre,Others,Not Found,Not Found,No
dr. d. y. patil dental college & hospital,Others,Not Found,Not Found,No
dr. d. y. patil dental college &,Others,Not Found,Not Found,No
dr. d. y. patil hospital & research centre,Others,Not Found,Not Found,No
dr. d.y. patil vidyapeeth,Others,Not Found,Not Found,Yes
dr. falk pharma gmbh,Pharmaceuticals,Not Found,Not Found,No
dr. ferrer bio pharma,Pharmaceuticals,Not Found,Not Found,Yes
dr. frank arguello cancer clinic,Biotechnology,Not Found,Not Found,No
dr. franz kohler chemie gmbh,Pharmaceuticals,Not Found,Not Found,No
dr. harvansh singh judge institute of dental sciences & hospital,Others,Not Found,Not Found,No
dr. hegdewar smruti rugna seva mandals dental college and hospital,Others,Not Found,Not Found,No
dr. jrk''s siddha research and pharmaceuticals pvt ltd,Pharmaceuticals,Not Found,Not Found,No
dr. john a. thiel medical professional corp,Others,Not Found,Not Found,No
dr. jose n rodriguez memorial hospital and sanitarium,Others,Not Found,Not Found,No
dr. korman laboratories ltd,Pharmaceuticals,Not Found,Not Found,No
dr. lutfi kirdar kartal training and research hospital,Others,Not Found,Not Found,No
dr. m.p.k. homoeopathic medical college hospital and research center,Others,Not Found,Not Found,No
dr. med. schutze gmbh,Pharmaceuticals,Not Found,Not Found,No
dr. mehta''s hospital pvt ltd,Others,Not Found,Not Found,No
dr. mohan''s diabetes specialities centre,Others,"$10.3M, Series A",https://en.wikipedia.org/wiki/Dr._Mohan%27s_Diabetes_Specialities_Centre,No
dr. mohan's diabetes specialities centre,Others,"$10.3M, Series A",https://en.wikipedia.org/wiki/Dr._Mohan%27s_Diabetes_Specialities_Centre,No
dr. negrin university hospital,Others,Not Found,Not Found,No
dr. panjabrao alias bhausaheb deshmukh memorial medical college,Others,Not Found,Not Found,No
dr. pfleger arzneimittel gmbh,Pharmaceuticals,Not Found,Not Found,No
dr. pinnamaneni siddhartha institute of medical sciences & research foundation,Others,Not Found,Not Found,No
dr. rajendra prasad government medical college,Others,Not Found,Not Found,No
dr. ram manohar lohia hospital,Others,Not Found,Not Found,No
dr. ram manohar lohia institute of medical sciences,Others,Not Found,Not Found,No
dr. reddy’s laboratories (eu) ltd,Pharmaceuticals,Not Found,Not Found,Yes
dr. sami ulus children's hospital,Others,Not Found,Not Found,No
dr. sampurnanand medical college,Others,Not Found,Not Found,No
dr. sears family essentials,Others,"$6.4M, Not Found",https://coralcapitalsolutions.com/financing-receivables-coral-funded-dr-sears-family-essentials/,No
dr. susan love research foundation,Others,Not Found,Not Found,No
dr. vjd gramin ayurved mahavidyalaya,Others,Not Found,Not Found,No
dr. willmar schwabe gmbh & co kg,Pharmaceuticals,Not Found,Not Found,No
dr. zekai tahir burak women''s health education and research hospital,Others,Not Found,Not Found,No
dr. ziauddin ahmed dental college & hospital,Others,Not Found,Not Found,No
dr.rangarajan memorial hospital,Others,Not Found,Not Found,No
draig therapeutics ltd,Biotechnology,"$140M, Series A",https://www.pharmaceutical-technology.com/news/draig-funding-neuropsychiatric-disorder-therapies/,No
dresden university of technology,Others,Not Found,Not Found,Yes
drs sudha & nageswara rao siddhartha institute of dental sciences,Others,Not Found,Not Found,No
drug delivery co llc,Biotechnology,"$15M, Not Found",Not Found,Yes
drug farm inc,Biotechnology,"$27M, Series C",https://www.linkedin.com/company/drug-farm-inc,Yes
drug induced liver disease study group,Others,Not Found,Not Found,No
drugs for neglected diseases initiative,Pharmaceuticals,Not Found,Not Found,No
dryox health sl,Pharmaceuticals,Not Found,Not Found,No
dupont de nemours international sarl,Others,Not Found,Not Found,No
dublin institute of technology,Others,Not Found,Not Found,No
duchesnay inc,Pharmaceuticals,Not Found,Not Found,No
dujiangyan medical center,Others,Not Found,Not Found,No
dukang pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,Yes
duke clinical research institute,Others,Not Found,Not Found,No
duke street bio ltd,Biotechnology,"$2.5M, Seed",https://www.crunchbase.com/organization/duke-street-bio,No
duke university,Others,Not Found,Not Found,Yes
dundee podiatry clinic,Others,Not Found,Not Found,No
duoduo pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
duopharma biotech berhad,Pharmaceuticals,Not Found,Not Found,No
dupont danisco a/s,Biotechnology,"$6.3B, Acquired",https://www.prnewswire.com/news-releases/dupont-successfully-completes-tender-offer-for-danisco-121878368.html,No
duquesne university,Others,Not Found,Not Found,No
durham university,Others,Not Found,Not Found,No
durham va medical center,Others,Not Found,Not Found,No
durrie vision,Others,Not Found,Not Found,No
duta wacana chrsitian university,Others,Not Found,Not Found,No
dutch childhood oncology group,Others,Not Found,Not Found,No
dutch haemato-oncology association,Others,Not Found,Not Found,Yes
duzce university,Others,Not Found,Not Found,No
dvija naturals pvt ltd,Pharmaceuticals,Not Found,Not Found,No
dyve biosciences inc,Biotechnology,Not Found,Not Found,No
e-da hospital,Others,Not Found,Not Found,No
e-nitiate biopharmaceuticals (hangzhou) co ltd,Biotechnology,"$13.7M, Series A",https://www.enitiatebio.com/en.php,Yes
e2bio life sciences llc,Biotechnology,Not Found,Not Found,No
ea pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
eb sub inc (inactive),Others,Not Found,Not Found,No
eb-haus austria,Others,Not Found,Not Found,No
ebg medaustron gmbh,Others,Not Found,Not Found,No
ebmt solid tumors working party,Others,Not Found,Not Found,Yes
ecri institute,Others,Not Found,Not Found,Yes
egis pharmaceuticals plc,Pharmaceuticals,Not Found,Not Found,No
eip pharma llc,Pharmaceuticals,"$21M, Grant",https://www.linkedin.com/company/eip-pharma-llc,No
eip pharma llc (inactive),Pharmaceuticals,"$21M, Grant",https://finance.yahoo.com/news/eip-pharma-diffusion-pharmaceuticals-announce-110000160.html,No
ekolab,Others,Not Found,Not Found,No
el shatby maternity university hospital,Others,Not Found,Not Found,No
elorac inc,Pharmaceuticals,Not Found,Not Found,No
elpen pharma gmbh,Pharmaceuticals,Not Found,Not Found,No
ems sa,Pharmaceuticals,Not Found,Not Found,Yes
emulate therapeutics inc,Biotechnology,"$23.2M, Series A",https://tracxn.com/d/companies/emulate-therapeutics/__-gpiZAfLEyaeyqY6Zt6yXPEQqk9-PsptZ1OEdihu8KQ,No
ena respiratory pty ltd,Pharmaceuticals,"$33M, Not Found",https://brandoncapital.vc/portfolio/ena-respiratory/,No
ensem therapeutics inc,Biotechnology,"$67M, Series A",https://www.prnewswire.com/news-releases/ensem-therapeutics-a-cbc-group-incubated-biopharma-company-raises-67-million-in-series-a-financing-to-develop-small-molecule-medicines-for-difficult-to-drug-targets-301519045.html,Yes
ent and allergy associates llp,Others,Not Found,Not Found,No
eom pharmaceuticals holdings inc,Pharmaceuticals,Not Found,Not Found,No
eortc brain tumor group,Others,Not Found,Not Found,No
eortc breast cancer group,Others,Not Found,Not Found,Yes
eortc head and neck cancer group,Others,Not Found,Not Found,Yes
eortc leukemia group,Others,Not Found,Not Found,No
eph kouba,Others,Not Found,Not Found,No
epic fundation,Others,Not Found,Not Found,Yes
epics therapeutics sa,Biotechnology,"$24.7M, Series A",https://tracxn.com/d/companies/epics-therapeutics/__mzJDIyknXkhNsKIXCb1X6QBbBmnt72EjsG64RDBaHH0,No
era’s lucknow medical college,Others,Not Found,Not Found,No
era’s lucknow medical college and hospital,Others,Not Found,Not Found,Yes
erp biomarker qualification consortium,Pharmaceuticals,Not Found,Not Found,Yes
erx pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
es therapeutics llc,Pharmaceuticals,"$5M, Acquired",https://www.globenewswire.com/news-release/2022/11/07/2549501/0/en/Avalo-Sells-Economic-Rights-to-Previously-Out-Licensed-Assets-for-5-Million.html,No
esi institute of pain management,Others,Not Found,Not Found,No
esi postgraduate institute of medical sciences and research,Others,Not Found,Not Found,No
esic medical college & pgimsr,Others,Not Found,Not Found,No
esic medical college joka,Others,"$4.7M, Not Found","https://en.wikipedia.org/wiki/ESIC_Medical_College,_Kolkata",No
esic super speciality hospital,Others,Not Found,Not Found,No
esm technologies llc,Biotechnology,Not Found,Not Found,No
essa pharma inc,Biotechnology,Not Found,Not Found,No
esteve pharmaceuticals gmbh,Pharmaceuticals,Not Found,Not Found,No
etop ibcsg partners foundation,Biotechnology,Not Found,Not Found,No
etr associates,Others,Not Found,Not Found,No
ewha womans university mokdong hospital,Others,Not Found,Not Found,No
exact therapeutics as,Biotechnology,"$14M, IPO",https://live.euronext.com/en/ipo-showcase/exact-therapeutics,No
exam co ltd,Others,Not Found,Not Found,No
eagle pharmaceuticals inc,Pharmaceuticals,"$69M, Post IPO Debt",https://www.linkedin.com/company/eagle-pharmaceuticals-inc.,No
east coast institute for research inc,Biotechnology,"$3M, Private Equity",https://providenthp.com/expertise/east-coast-institute-for-research/,No
east hospital of shaoyang central hospital,Others,Not Found,Not Found,No
east lancashire hospital nhs trust,Others,Not Found,Not Found,Yes
east slovak oncology institute as,Others,Not Found,Not Found,No
east tennessee state university,Others,"$29M, Not Found",https://www.wjhl.com/news/local/29m-grant-to-expand-etsus-rural-educational-opportunities/,No
eastern cooperative oncology group,Others,Not Found,Not Found,No
eastern health,Others,Not Found,Not Found,No
eastern health australia,Others,Not Found,Not Found,No
eastern hepatobiliary surgery hospital,Others,Not Found,Not Found,No
eastern maine medical center,Others,Not Found,Not Found,No
eastern mediterranean university,Others,Not Found,Not Found,No
