company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
suzhou corning jerry biotechnology co ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.gcbiotek.com', port=4",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
oncoimmune inc,"Error: Connection failed - HTTPSConnectionPool(host='www.merck.com', port=443",Yes,ONC-392,"CTLA-4, Cytotoxic T-Lymphocyte-Associated Protein 4",oncology,immune checkpoint,Phase 3,Yes,developing novel formulations of small molecular drug for the selective targeting leukemia stem cells (LSCs) for the treatment of Acute myeloid leukemia (AML),https://www.pfizer.com/news/press-release/press-release-detail/oncoimmune-announces-option-and-license-agreement-pfizer,No,,,No,,,Yes,"ONC-392, a novel, differentiated preclinical anti-CTLA4 monoclonal antibody",https://www.pfizer.com/news/press-release/press-release-detail/oncoimmune-announces-option-and-license-agreement-pfizer,No,,,No,,,No,,,No,,,No,,,No,,,No,,
180 life sciences corp,2025-08-04 22:30:00,No,Adalimumab; HMGB1 mAbs,"TNF, Tumor Necrosis Factor; HMGB1, High Mobility Group Box 1 Protein",inflammation; fibrosis,cytokine; other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
areteia therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.baincapital.com', po",No,Dexpramipexole,Eosinophils,Respiratory; immunology,Other,Phase 3,Yes,"dexpramipexole, a first-in-class oral drug",https://areteiatx.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
homology medicines inc,2024-03-25 16:15:00,No,HMI-103; HMI-102; GTx-mAb,Phenylketonuria; Hunter syndrome; Metachromatic leukodystrophy; Paroxysmal nocturnal hemoglobinuria,rare diseases,Not specified,Phase 1; Preclinical,No,,,No,,,No,,,Yes,fully human anti-IL-7Rα antibody,https://www.prnewswire.com/news-releases/q32-bio-announces-closing-of-merger-with-homology-medicines-and-concurrent-private-placement-of-42-million-302098557.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
corat therapeutics gmbh,2021-07-08 12:09:00,No,P2C-1F11; BD-368-2; P2B-2F6; COV2-2196; COV2-2130; S2M11; Vh–Fc ab8; 4A8; C002; JS016; LY3832479; LY-CoV016; TY027; BRII-196; BRII-198,"RBD, Receptor Binding Domain; S-protein, Spike Glycoprotein; NTD, N-terminal Domain",infectious diseases,other,Preclinical; Phase 2; Phase 3,No,,,No,,,No,,,Yes,phage-display derived fully human antibodies,https://www.linkedin.com/company/corat-therapeutics/,No,,,No,,,No,,,No,,,Yes,passive vaccines to treat and to protect against COVID-19,https://www.linkedin.com/company/corat-therapeutics/,No,,,No,,
shanghai allink biotherapeutics co ltd,2024-11-28 08:06:36,Yes,ALK201; ALK202,Not specified,oncology; immunology,Not specified,Phase 1,No,,,No,,,No,,,Yes,bispecific antibodies,https://cn.linkedin.com/company/allinkbio,Yes,Antibody-Drug Conjugates (ADCs),https://cn.linkedin.com/company/allinkbio,No,,,No,,,No,,,No,,,No,,,No,,
storm therapeutics ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://pitch,Yes,STC-15,"METTL3, Methyltransferase-like 3",oncology,enzyme,Phase 1,Yes,small-molecule drug candidates,https://uk.linkedin.com/company/storm-therapeutics-limited,No,,,No,,,No,,,No,,,No,,,Yes,RNA modifying enzymes (RME),https://www.news-medical.net/suppliers/STORM-Therapeutics-LTD.aspx,No,,,No,,,No,,,No,,
lanova medicines ltd,Error: Connection failed - HTTPSConnectionPool(host='www.lanovamedicines.com',No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,discovery and development of novel biologic drugs for cancer treatment,https://www.linkedin.com/company/lanova-medicines/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neuraltus pharmaceuticals inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,NP001,Inflammation,CNS; rare diseases,other,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
engene holdings inc,2025-10-13 20:36:31,No,detalimogene; detalimogene voraplasmid,"Disease Name, Non-Muscle Invasive Bladder Cancer (NMIBC)",oncology,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,Yes,non-viral gene therapy,https://www.linkedin.com/company/engene,Yes,gene-based immunotherapy,https://www.linkedin.com/company/engene,No,,,No,,,No,,
engene inc,2025-10-13 20:36:31,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,Yes,non-viral gene therapy,https://www.linkedin.com/company/engene,Yes,gene-based immunotherapy,https://www.linkedin.com/company/engene,No,,,No,,,No,,
istari oncology inc,2021-05-22 00:00:00,No,lerapolturev,"PD-1, Programmed Cell Death Protein 1",oncology,immune checkpoint,Phase 2,No,,,No,,,No,,,Yes,monoclonal development,https://www.linkedin.com/company/istari-oncology,No,,,No,,,No,,,No,,,No,,,No,,,Yes,novel immuno-oncology and immunotherapy platforms,https://www.linkedin.com/company/istari-oncology
redx pharma limited,2025-09-29 07:33:10,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"novel, small molecule, highly targeted therapeutics",https://uk.linkedin.com/company/redx-pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
redx pharma plc,2025-09-29 07:33:10,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"novel, small molecule, highly targeted therapeutics",https://uk.linkedin.com/company/redx-pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
staten biotechnology bv,Error: Connection failed - HTTPSConnectionPool(host='european-biotechnology.c,Yes,WELIREG,"HIF-2α, Hypoxia-Inducible Factor-2 Alpha",rare diseases; oncology,other,Approved,No,,,No,,,No,,,Yes,"humanized, monoclonal antibody",https://www.globenewswire.com/news-release/2018/12/17/1732214/0/en/Staten-Biotechnology-B-V-and-Novo-Nordisk-A-S-announce-collaboration-to-develop-novel-treatment-for-dyslipidaemia.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nano intelligent biomedical engineering corp,"Error: Connection failed - HTTPSConnectionPool(host='www.bioworld.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,peptide-based drug,https://www.linkedin.com/posts/crohn%27s-%26-colitis-foundation-of-america_scientists-at-nano-intelligent-biomedical-activity-7130221117713059840-Gcrb,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
samumed pacific pty ltd,Error: Connection failed - HTTPSConnectionPool(host='www.sandiegouniontribune,Yes,SM04646; Lorecivivint; Cirtuvivint,"Wnt, Wnt Signaling Pathway; CLK/DYRK, CDC2-like Kinase/Dual Specificity Tyrosine-Phosphorylation-Regulated Kinase",pulmonology; musculoskeletal; oncology; neurology,other; kinases,Phase 1; Phase 3; IND Enabling,Yes,small molecule inhibitor (SM04646) of the Wnt pathway,https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=369623&isReview=true,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
biogenerix ag (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Obefazimod; Zunsemetinib; ATI-450; BIIB800; TS152; SM03; SHR0302; RC18; Otilimab; ABBV-154; Branebrutinib,"TNF-alpha, Tumor Necrosis Factor-alpha; CD22, CD22 Antigen; JAK1, Janus Kinase 1; BAFF, B-cell Activating Factor; GM-CSF, Granulocyte-Macrophage Colony-Stimulating Factor; GR, Glucocorticoid Receptor; BTK, Agammaglobulinaemia Tyrosine Kinase",rheumatoid arthritis; autoimmune diseases; oncology,cytokine; enzyme; other; immune checkpoint; kinases,Phase II; Phase III; Preclinical; Preregistration,No,,,No,,,Yes,next-generation therapeutic proteins,https://www.missionir.com/small-cap-news/neose-technologies-inc-ntec-announces-sale-of-assets-to-novo-nordisk-and-biogenerix-ag-for-43-million/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
xenikos bv,"Error: Connection failed - HTTPSConnectionPool(host='www.veloxis.com', port=4",Yes,romosozumab; risankizumab; polatuzumab vedotin; brolucizumab; crizanlizumab,"Sclerostin; IL-23 p19; CD79b; VEGF; CD62, P-selectin",osteoporosis; dermatology; oncology; ophthalmology; hematology,other; cytokine; other; other; other,Approved,No,,,No,,,No,,,Yes,monoclonal antibodies that target CD3 and CD7 molecules on immune cells,https://www.prnewswire.com/news-releases/veloxis-pharmaceuticals-announces-dosing-of-the-first-patient-by-partner-xenikos-in-the-global-phase-3-study-evaluating-t-guard-in-patients-with-steroid-refractory-acute-graft-versus-host-disease-sr-agvhd-301576083.html,Yes,toxin-conjugated monoclonal antibodies,https://www.prnewswire.com/news-releases/veloxis-pharmaceuticals-announces-dosing-of-the-first-patient-by-partner-xenikos-in-the-global-phase-3-study-evaluating-t-guard-in-patients-with-steroid-refractory-acute-graft-versus-host-disease-sr-agvhd-301576083.html,No,,,No,,,Yes,Following allogeneic hematopoietic stem cell transplantation (allo-HSCT),https://www.prnewswire.com/news-releases/veloxis-pharmaceuticals-announces-dosing-of-the-first-patient-by-partner-xenikos-in-the-global-phase-3-study-evaluating-t-guard-in-patients-with-steroid-refractory-acute-graft-versus-host-disease-sr-agvhd-301576083.html,No,,,No,,,No,,
prilenia therapeutics development ltd,2025-10-13 20:26:56,No,Pridopidine,"HTT, Huntingtin Protein",CNS; rare diseases,other,Not specified,Yes,"Pridopidine, a first-in-class oral drug candidate",https://www.linkedin.com/company/prilenia,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cerevel therapeutics holdings inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Emraclidine; Darigabat; Tavapadon; CVL-871; CVL-354; CVL-047,"M4, Muscarinic Acetylcholine Receptor M4; GABAA, Gamma-Aminobutyric Acid Type A Receptor; D1/D5, Dopamine Receptors D1 and D5; KOR, Kappa Opioid Receptor; PDE4, Phosphodiesterase 4",CNS; schizophrenia; anxiety; epilepsy; Parkinson's disease; dementia-related apathy; major depressive disorder; substance use disorder,gpcr; gpcr; gpcr; gpcr; enzyme,Phase 2; Phase 1; Phase 3; Phase 2a; Preclinical; Preclinical,Yes,"Emraclidine, a potential best-in-class, next-generation antipsychotic, is a positive allosteric modulator (PAM) of the muscarinic M4 receptor",https://www.prnewswire.com/news-releases/abbvie-completes-acquisition-of-cerevel-therapeutics-302212336.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cerevel therapeutics llc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Emraclidine; Tavapadon; CVL-354; Darigabat,"M4, Muscarinic M4 receptor; D1/D5, Dopamine D1/D5 receptor; KOR, Kappa Opioid Receptor; GABA A receptor",CNS; schizophrenia; Parkinson's disease; epilepsy; panic disorder; Alzheimer's disease psychosis,gpcr; gpcr; other; gpcr,Phase 3; Phase 3; Phase 1; Phase 2,Yes,clinical-stage pipeline complements AbbVie's current on-market portfolio and emerging neuroscience pipeline,https://news.abbvie.com/2023-12-06-AbbVie-to-Acquire-Cerevel-Therapeutics-in-Transformative-Transaction-to-Strengthen-Neuroscience-Pipeline,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ligand pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,ZELSUVMI,"Disease Name, Molluscum contagiosum",infectious diseases; dermatology,other,Approved,Yes,Captisol® platform technology is a chemically modified cyclodextrin with a structure designed to optimize the solubility and stability of drugs.,https://www.linkedin.com/company/ligand-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Captisol® platform technology is a chemically modified cyclodextrin with a structure designed to optimize the solubility and stability of drugs.,https://www.linkedin.com/company/ligand-pharmaceuticals
celecor therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
brim biotechnology inc,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",No,BRM424; BRM421; BRM411; BRM412,Neurotrophic Keratitis; Dry Eye Disease; Glaucoma; Ocular Angiogenesis,ophthalmology; rare diseases,other,Phase 3; Phase 2; Phase 1/2b,No,,,Yes,novel peptide treatments,https://www.linkedin.com/company/brimbiotech,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
flexion therapeutics inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.pharmtech.com', port",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
elusys therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='elusys.com', port=443): ",No,Obiltoxaximab,"B. anthrasis PA, Bacillus anthracis Protective Antigen",infectious diseases,enzyme,Approved,No,,,No,,,No,,,Yes,anthrax antitoxin ANTHIM® (obiltoxaximab),https://www.linkedin.com/company/elusys-therapeutics-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,
t3 pharmaceuticals ag,"Error: Connection failed - HTTPSConnectionPool(host='baselarea.swiss', port=4",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,efficient protein delivery technology,https://www.linkedin.com/company/t3pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,bacterial cancer therapy,https://www.linkedin.com/company/t3pharma
kaerus bioscience ltd,2025-09-08 10:19:58,Yes,KER-0193,"BK, Large-Conductance Calcium-Activated Potassium Channels",neurology,ion channels,Phase 2,Yes,"KER-0193 is a novel, orally-bioavailable small molecule",https://www.linkedin.com/company/kaerusbio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cytokinetics inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kubota vision inc,2025-10-18 15:45:47,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,wearable device for myopia control using Kubota Glass technology,https://www.nbr.org/people/ryo-kubota/
biocryst pharmaceuticals inc,2025-10-14 11:03:40,Yes,Navenibart; Orladeyo; STAR-0310,Plasma Kallikrein; OX40,rare diseases; allergic diseases; immunologic diseases,enzyme; other,Phase 3; Marketed; Preclinical,Yes,oral small-molecule therapeutics,https://www.linkedin.com/company/biocryst-pharmaceuticals,No,,,Yes,protein therapeutics,https://www.linkedin.com/company/biocryst-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
constellation pharmaceuticals inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,Pelabresib; CPI-0209,"BET, Bromodomain and Extra-Terminal motif; EZH2, Enhancer of Zeste Homolog 2",oncology; hematological malignancies; solid tumors,other; enzyme,Phase 3; Phase 2,Yes,develops molecule therapeutics,https://www.bloomberg.com/profile/company/CNST:US,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
achieve life sciences inc,2025-10-17 11:36:29,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"Cytisinicline is a naturally occurring, plant-based alkaloid.",https://www.marketscreener.com/news/achieve-life-sciences-says-it-gets-fda-commissioner-s-national-priority-voucher-for-cytisinicline-ce7d5addda8af124,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
coimmune inc,2021-12-15 08:02:00,No,TRACK-NK™; Cyto-102,"PD-L1, Programmed Death-Ligand 1; IL-15, Interleukin-15; CAR, Chimeric Antigen Receptor; BiKE, Bispecific Killer Engager",oncology,immune checkpoint; cytokine; other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"cell-based therapeutics, CAR-CIK technology, cellular immunotherapies",https://www.globenewswire.com/search/organization/CoIMMUNE,No,,,No,,,No,,
northern biologics inc,No timestamp found,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,antibody-based therapeutics,https://www.versantventures.com/portfolio/northern-biologics,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cytoki pharma aps,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,CK-0045,"IL-22, Interleukin-22",metabolic diseases; inflammatory bowel disease,cytokine,Phase 2,No,,,No,,,Yes,lipidated IL-22 analogue,https://www.prnewswire.com/news-releases/cytoki-pharma-announces-first-patient-dosed-in-phase-2-study-of-ck-0045-in-obesity-and-type-2-diabetes-302294879.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
mitobridge inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,MA-0211,Duchenne Muscular Dystrophy,genetic disorders,Not specified,Phase 1,Yes,discovering and developing small molecule therapeutics,https://www.massbio.org/members/mitobridge-inc/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,target protein stabilizers or degraders,https://www.generian.com/generian-achieves-first-milestones-in-mitobridge-collaboration/,No,,
carthera sas,"Error: Connection failed - HTTPSConnectionPool(host='www.bioworld.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,carboplatin,https://fr.linkedin.com/company/carthera,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"SonoCloud technology temporarily opens the blood-brain barrier, enabling chemotherapy to reach tumors",https://fr.linkedin.com/company/carthera
reva medical inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,MOTIV; TyroSphere; Fantom Encore,Below-the-Knee Peripheral Artery Disease; Hypervascular Tumors; Coronary Artery Disease,cardiovascular; oncology,other,Approved; Preclinical; Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,bioresorbable polymer technologies for vascular applications,https://www.revamedical.com/
neotx therapeutics ltd,2020-03-19 00:00:00,No,S-588410; Telomelysin; LVGN-6051; AN-0025,Not specified,oncology,Not specified,Phase 3; Phase 2; Phase 1; Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
spinifex pharmaceuticals pty ltd (inactive),2018-06-29 21:37:56,Yes,EMA401,"AT2R, Angiotensin II Type 2 Receptor",CNS; neuropathic pain,gpcr,Phase 2,Yes,"EMA401, a novel angiotensin II type 2 (AT2) receptor antagonist",https://www.prnewswire.com/news-releases/spinifex-pharmaceuticals-raises-us45m-in-series-c-financing-254816981.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
