company_name,sector,funding,funding_citation,ai_enabled
the aurum institute,Others,"$1.5M, Not Found",https://www.gatesfoundation.org/about/committed-grants/2020/06/inv004598,Yes
the catholic university of korea seoul st mary''s hospital,Others,Not Found,Not Found,No
the chaim sheba medical center,Others,Not Found,Not Found,Yes
the government pharmaceutical organization,Pharmaceuticals,Not Found,Not Found,No
the kids research institute australia,Others,"$221.1M, Not Found",https://au.linkedin.com/company/the-kids-research-institute-australia,Yes
tras-os-montes and alto douro hospital center,Others,Not Found,Not Found,No
universidad miguel hernandez de elche,Others,Not Found,Not Found,No
universidade de coimbra,Others,Not Found,Not Found,Yes
university hospital puerta del mar,Others,Not Found,Not Found,No
university hospital zurich,Others,Not Found,Not Found,Yes
university hospital of ulm,Others,Not Found,Not Found,No
university of antwerp,Others,Not Found,Not Found,No
university of chile,Others,Not Found,Not Found,No
university of geneva,Others,Not Found,Not Found,No
university of insubria,Others,Not Found,Not Found,No
university of ioannina,Others,Not Found,Not Found,No
university of nebraska medical center,Others,Not Found,Not Found,Yes
university of piemonte orientale,Others,Not Found,Not Found,No
university of toledo,Others,Not Found,Not Found,No
university of toronto,Others,Not Found,Not Found,Yes
university of virginia school of medicine,Others,Not Found,Not Found,No
university of witten,Others,Not Found,Not Found,No
vaccine company inc,Biotechnology,"$28.18M, Not Found",https://taggs.hhs.gov/Detail/RecipDetail?arg_EntityId=7y%2B9Z%2BsV7KKhOG2qnYwO0Q%3D%3D,Yes
vaxart inc,Biotechnology,"$40M, Post IPO equity",https://www.linkedin.com/company/vaxart,No
vinbiocare biotechnology jsc,Biotechnology,Not Found,Not Found,No
vzw az groeninge,Others,Not Found,Not Found,No
walvax biotechnology co ltd,Biotechnology,"$8.5M, Grants",https://dcvmn.org/member/walvax/,Yes
well- konnect healthcare services and research firm,Others,Not Found,Not Found,No
westvac biopharma co ltd,Biotechnology,"$400M, Not Found",https://bricswomen.com/projects_map/westvac-biopharma-co/,Yes
wexford medical centre,Others,Not Found,Not Found,No
"world health organization;department of health, philippines;philippine general hospital;lung center of the philippines;quirino memorial medical center;st. luke's medical center;manila doctors hospital;medical center manila;makati medical center;the medical city;san lazaro hospital;university of the philippines manila;hospital san juan de dios",Not Found,Not Found,Not Found,Unknown
wuhan jinyintan hospital,Others,Not Found,Not Found,No
yamagata university faculty of medicine,Others,Not Found,Not Found,No
"zhongnan hospital of wuhan university;institute of bioengineering, academy of military medical sciences",Biotechnology,Not Found,Not Found,Yes
ziekenhuis oost-limburg,Others,Not Found,Not Found,No
hvivo plc,Pharmaceuticals,Not Found,Not Found,No
adarx pharmaceuticals inc,Biotechnology,"$200M, Series C",https://www.baincapital.com/news/adarx-pharmaceuticals-leader-next-generation-rna-therapeutics-announces-oversubscribed-200,No
arthex biotech sl,Biotechnology,"$87M, Series B",https://es.linkedin.com/company/arthex-pharma,No
achieve life sciences inc,Biotechnology,"$45M, Post IPO equity",https://www.linkedin.com/company/achieve-life-sciences,No
adynxx inc,Biotechnology,Not Found,Not Found,No
agios pharmaceuticals inc,Pharmaceuticals,"$250M, IPO",https://en.wikipedia.org/wiki/Agios_Pharmaceuticals,No
akcea therapeutics inc,Biotechnology,"$175M, Acquired",https://www.prnewswire.com/news-releases/ionis-pharmaceuticals-completes-acquisition-of-akcea-therapeutics-301150205.html,No
alcyone therapeutics inc,Biotechnology,"$10M, Corporate Round",https://www.prnewswire.com/news-releases/alcyone-therapeutics-announces-strategic-financing-to-advance-an-expanded-pipeline-of-pediatric-focused-precision-therapeutics-for-severe-neurological-diseases-302436946.html,Yes
aldena therapeutics inc,Biotechnology,"$30M, Series B",https://tracxn.com/d/companies/aldena-therapeutics/__twfqDsLf6lyCVrSZ5iRZqpTw1bbRUJItC50X0TsDKKY,No
aligos therapeutics inc,Biotechnology,"$105M, Post IPO equity",https://be.linkedin.com/company/aligos-therapeutics,No
amber ophthalmics inc,Biotechnology,Not Found,Not Found,No
amylyx pharmaceuticals inc,Pharmaceuticals,"$175M, IPO",https://finance.yahoo.com/quote/AMLX/,No
antios therapeutics inc,Biotechnology,"$75M, Series B",https://www.crunchbase.com/organization/antios-therapeutics,No
antisense therapeutics ltd,Biotechnology,Not Found,Not Found,No
aptatargets sl,Biotechnology,Not Found,Not Found,No
aptahem ab,Biotechnology,Not Found,Not Found,No
aptarion biotech ag,Biotechnology,Not Found,Not Found,Yes
argo biopharma australia pty ltd,Biotechnology,"$41M, Series A",https://www.linkedin.com/company/shanghai-argo-biopharmaceutical-co-ltd,Yes
arnatar therapeutics inc,Biotechnology,"$52M, Series A",https://globalgenes.org/raredaily/arnatar-therapeutics-emerges-from-stealth-with-52-million-and-an-rpdd-for-alagille-syndrome-therapy/,No
aro biotherapeutics co,Biotechnology,"$415M, Series B",https://jnjinnovation.com/news/press-releases/aro-biotherapeutics-secures-415m-series-b-financing,No
arrowhead pharmaceuticals inc,Biotechnology,"$200M, Collaboration Agreement",https://finance.yahoo.com/quote/ARWR/,No
asbestos diseases research institute,Others,Not Found,Not Found,No
assembly biosciences inc,Biotechnology,"$175M, Post IPO equity",https://www.biospace.com/press-releases/assembly-biosciences-announces-pricing-of-175-million-in-equity-financings,No
atlantic healthcare plc,Not Found,Not Found,Not Found,Unknown
aummune therapeutics ltd,Biotechnology,Not Found,Not Found,Yes
ausper biopharma co ltd,Biotechnology,"$50M, Series B+",https://www.prnewswire.com/news-releases/ausperbio-raises-50-million-in-series-b-to-advance-functional-cure-for-chronic-hepatitis-b-302467345.html,No
autotelic bio inc,Biotechnology,"$12.7M, Series B",https://www.linkedin.com/company/autotelic-bio,Yes
aviceda therapeutics inc,Biotechnology,"$207.5M, Series C",https://www.businesswire.com/news/home/20250107381552/en/Aviceda-Therapeutics-Raises-Upsized-%24207.5-Million-in-Series-C-Financing-Round-to-Advance-Lead-Program-AVD-104-for-Geographic-Atrophy-into-Pivotal-Trials,Yes
basecure therapeutics ltd,Biotechnology,Not Found,Not Found,Yes
basking biosciences inc,Biotechnology,"$55M, Series A",https://oied.osu.edu/basking-biosciences-announces-close-55-million-financing-accelerate-clinical-development-first,No
beijing friendship hospital,Others,Not Found,Not Found,No
berlin cures holding ag,Biotechnology,Not Found,Not Found,No
bio-path holdings inc,Biotechnology,Not Found,Not Found,No
camp4 therapeutics corp,Biotechnology,"$100M, Private Placement",https://www.linkedin.com/company/camp4-therapeutics,No
cspc zhongnuo pharmaceutical (shijiazhuang) co ltd,Pharmaceuticals,Not Found,Not Found,No
cardior pharmaceuticals gmbh,Pharmaceuticals,"$75.3M, Series B",https://www.crunchbase.com/organization/cardior-pharmaceuticals,No
causeway therapeutics ltd,Biotechnology,"$10.5M, Series Unknown",https://www.crunchbase.com/organization/causeway-therapeutics,No
center for biomedical research of la rioja,Biotechnology,Not Found,Not Found,No
chengdu gowell pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
chengdu xian derivatives technology co ltd,Biotechnology,Not Found,Not Found,Yes
codiak biosciences inc,Biotechnology,"$20M, IPO",https://www.biospace.com/employer/1935177/codiak-biosciences#:~:text=Codiak%20Biosciences%20filed%20for%20bankruptcy%20in%202023.,No
dicerna pharmaceuticals inc,Biotechnology,"$200M, Post IPO Equity",https://www.linkedin.com/company/dicerna-pharmaceuticals-inc.,No
drugs for neglected diseases initiative,Pharmaceuticals,Not Found,Not Found,No
dynacure sas,Biotechnology,"$5M, Seed",https://www.biopharmadive.com/news/dynacure-secures-rights-to-ionis-rare-disease-drug/510600/,No
dynacure sas (inactive),Not Found,Not Found,Not Found,Unknown
dyne therapeutics inc,Biotechnology,"$230M, Post IPO equity",https://www.linkedin.com/company/dynetx,Yes
dystrophy annihilation research trust,Biotechnology,Not Found,Not Found,No
eleos inc,Others,"$60M, Series C",https://eleos.health/,Yes
empirico inc,Biotechnology,Not Found,Not Found,Yes
ennodc,Biotechnology,Not Found,Not Found,No
entrada therapeutics inc,Biotechnology,"$100M, Post IPO Equity",https://www.linkedin.com/company/entradatx,No
exorna bioscience nanjing co ltd,Biotechnology,Not Found,Not Found,No
faculty of medicine chulalongkorn university,Others,Not Found,Not Found,No
flerie ab,Biotechnology,Not Found,Not Found,No
fujian shengdi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
gcp-service international ltd & co kg,Pharmaceuticals,Not Found,Not Found,No
german hyperoxaluria center,Others,Not Found,Not Found,No
geron corp,Biotechnology,"$250M, Post IPO Debt",https://www.linkedin.com/company/geron,Yes
glaukos corp,Pharmaceuticals,"$30M, Series F",https://www.linkedin.com/company/glaukos-corporation,No
hangzhou bolin pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou dingle xinwei biotechnology co ltd,Biotechnology,Not Found,Not Found,No
hangzhou haobo pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou tianlong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou tianlong pharmaceutical industry co ltd,Pharmaceuticals,Not Found,Not Found,No
hangzhou tlong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
hospital - university mater domini,Others,Not Found,Not Found,No
hospital do coracao,Others,Not Found,Not Found,No
hybridon inc,Biotechnology,"$15M, Acquired",https://www.pharmaceuticalonline.com/doc/avecia-acquires-hybridons-dna-manufacturing-b-0002,No
ikaria bioscience pty ltd,Biotechnology,Not Found,Not Found,No
index pharmaceuticals holding ab,Pharmaceuticals,"$48M, Not Found",Not Found,No
instituto de biomedicina de sevilla,Biotechnology,Not Found,Not Found,No
interna technologies bv,Biotechnology,"$10.25M, Not Found",https://interna.bio/,No
ionis pharmaceuticals inc,Biotechnology,"$5M, Seed",https://en.wikipedia.org/wiki/Ionis_Pharmaceuticals,No
isarna therapeutics gmbh,Biotechnology,Not Found,Not Found,Yes
kardigan inc,Biotechnology,"$300M, Series A",https://www.biospace.com/press-releases/kardigan-launches-with-industry-leading-team-to-modernize-cardiovascular-drug-development-with-late-stage-portfolio-of-personalized-medicines,Yes
kastle therapeutics llc,Pharmaceuticals,Not Found,Not Found,No
kazakh-russian medical university,Others,Not Found,Not Found,No
korro bio inc,Biotechnology,Not Found,Not Found,No
kylonova (xiamen) biopharma co ltd,Biotechnology,Not Found,Not Found,Yes
laboratoires thea sa,Pharmaceuticals,Not Found,Not Found,No
linkinvax europe spas,Biotechnology,Not Found,Not Found,No
lipigon pharmaceuticals ab,Pharmaceuticals,"$91M, Not Found",https://www.ubi.se/case/stefan-nilsson-lipigon-ab/,No
md anderson international espana sa,Others,Not Found,Not Found,No
mologen ag,Biotechnology,Not Found,Not Found,No
ns pharma inc,Pharmaceuticals,Not Found,Not Found,No
nanjing jsiama biopharmaceuticals ltd,Biotechnology,Not Found,Not Found,Yes
national center of neurology and psychiatry,Others,Not Found,Not Found,No
nippon shinyaku co ltd,Pharmaceuticals,Not Found,Not Found,No
nitto biopharma inc,Biotechnology,Not Found,Not Found,No
nitto denko corp,Others,Not Found,Not Found,No
oldtech inc,Biotechnology,Not Found,Not Found,No
olipass corporation,Biotechnology,Not Found,Not Found,No
olix pharmaceuticals inc,Not Found,Not Found,Not Found,Unknown
oncotelic inc,Biotechnology,Not Found,Not Found,Yes
oncovir inc,Pharmaceuticals,Not Found,Not Found,No
onxeo sa,Biotechnology,Not Found,Not Found,No
pyc therapeutics ltd,Biotechnology,"$26.3M, Post IPO equity",https://au.linkedin.com/company/pyc-tx,No
pauls stradins clinical university hospital,Others,Not Found,Not Found,No
pepgen inc,Biotechnology,"$100M, IPO",https://www.businesswire.com/news/home/20250924341230/en/PepGen-Announces-Proposed-Public-Offering,Yes
percheron therapeutics ltd,Biotechnology,Not Found,Not Found,No
phio pharmaceuticals corp,Biotechnology,"$9.2M, Post IPO equity",https://www.linkedin.com/company/phio-pharmaceuticals-corp,No
phoenicis therapeutics inc,Biotechnology,"$2.99M, Grant",https://tracxn.com/d/companies/phoenicis/__NGlqPWDN-KpVtkniBepTsmPfS-pmdQfUmfY53Hzu6c0,No
praxis precision medicines inc,Biotechnology,"$200M, Post IPO equity",https://www.linkedin.com/company/praxis-precision-medicines-inc,No
proqr therapeutics nv,Biotechnology,"$75M, Post IPO equity",https://www.linkedin.com/company/proqr-therapeutics,No
promomed rus ooo,Pharmaceuticals,Not Found,Not Found,No
pulmotect inc,Biotechnology,"$5.9M, Series C",https://ktla.com/business/press-releases/ein-presswire/744190129/pulmotect-raises-5-9m-series-c-round-led-by-fannin-partners,No
quark pharmaceuticals inc,Pharmaceuticals,"$37M, Series E",https://tracxn.com/d/companies/quark-pharmaceuticals/__eii6Lk-FEx9MpoqM-cCIk1lrT_lG4-jI15NEmgpTPwE,No
quark pharmaceuticals inc (inactive),Pharmaceuticals,"$37M, Series E",https://tracxn.com/d/companies/quark-pharmaceuticals/__eii6Lk-FEx9MpoqM-cCIk1lrT_lG4-jI15NEmgpTPwE,No
quralis corporation,Biotechnology,"$88M, Series B",https://www.prnewswire.com/news-releases/quralis-closes-88-million-series-b-financing-to-advance-precision-medicines-for-neurodegenerative-diseases-301765435.html,No
ractigen therapeutics inc,Biotechnology,"$47M, Series A+",https://www.ractigen.com/,No
regulus therapeutics inc,Biotechnology,"$1.7B, Acquired",https://www.prnewswire.com/news-releases/regulus-therapeutics-reports-first-quarter-2025-financial-results-and-recent-updates-302449287.html,No
replicor inc,Biotechnology,Not Found,Not Found,No
resalis therapeutics srl,Not Found,Not Found,Not Found,Unknown
retina institute of hawaii,Others,Not Found,Not Found,No
ribocure pharmaceuticals ab,Biotechnology,Not Found,Not Found,No
ribomic inc,Biotechnology,Not Found,Not Found,No
rigerna therapeutics ltd,Biotechnology,"$30M, Seed",https://www.biospace.com/press-releases/sirna-biotech-rigerna-bio-secured-over-usd-30m-initial-financing-with-aspirations-to-create-therapies-for-kidney-patients,No
rnatics gmbh,Biotechnology,"$7M, Not Found",https://www.munich-startup.de/en/startups/rnatics-gmbh/,No
rona therapeutics inc,Biotechnology,"$25M, Series B",https://www.linkedin.com/company/ronatherapeutics/,No
roswell park cancer institute,Others,Not Found,Not Found,No
s&e bio co ltd,Biotechnology,Not Found,Not Found,No
sanegene bio usa inc,Biotechnology,Not Found,Not Found,No
seqker biosciences inc,Biotechnology,Not Found,https://tracxn.com/d/companies/seqker/__29T708KgRLeFuX8KgkTJalHV6d3P8ayXLMHo6Rw2W48,Yes
shanghai argo pharmaceutical co ltd,Biotechnology,"$41M, Series A",https://www.linkedin.com/company/shanghai-argo-biopharmaceutical-co-ltd,No
shanghai minwei biotechnology co ltd,Biotechnology,Not Found,Not Found,No
sierra oncology inc,Biotechnology,"$1.9B, Acquired",https://www.gsk.com/en-gb/media/press-releases/gsk-reaches-agreement-to-acquire-late-stage-biopharmaceutical-company-sierra-oncology-for-19bn/,Yes
silence therapeutics plc,Biotechnology,"$120M, IPO",https://www.linkedin.com/company/silence-therapeutics-plc,Yes
