company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
genor biopharma co ltd,"Error: Connection failed - HTTPSConnectionPool(host='dealstreetasia.com', por",No,GB491; GB261; GB263T; GB268; GBD218; GBD201; GBD209; GB226; GB492,"CDK4/6, Cyclin-Dependent Kinase 4/6; CD20/CD3; EGFR/cMET/cMET; PD-1/CTLA-4/VEGF; BCMA/GPRC5D; CCR8/CTLA-4",oncology; autoimmune diseases,kinases; immune checkpoint; other; immune checkpoint; other; immune checkpoint,Phase 3; Phase 1/2; Phase 1/2; Preclinical; Preclinical; Preclinical; Preclinical; Marketed; Preclinical,Yes,highly selective oral CDK4/6 inhibitor,https://www.genorbio.com/,No,,,No,,,Yes,Antibodies,"https://www.ventureradar.com/organisation/Genor%20Biopharma%20Co_%5Bdot%5D_,%20Ltd_%5Bdot%5D_/1a6b4a2d-c62b-4ef5-8f20-7bf726bde42f",No,,,No,,,No,,,No,,,No,,,No,,,No,,
rayzebio inc,2025-06-20 18:46:57,No,Not specified,Not specified,immunology,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,radiopharmaceuticals,https://www.linkedin.com/company/rayzebio
f-star therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,Yes,VGA039,Protein S,hematology,enzyme,Phase 3,No,,,No,,,No,,,Yes,bispecific antibodies,https://uk.linkedin.com/company/f-star,No,,,No,,,No,,,No,,,No,,,No,,,No,,
spark therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,SPK-8011; SPK-3006; SPK-8016,Factor VIII,rare diseases; hematology,enzyme,Phase 3; Early Development,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,unlock the power of gene therapy to accelerate healthcare transformation,https://www.linkedin.com/company/roche-spark-therapeutics-inc,No,,,No,,,No,,
nuvig therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,NVG-2089,"FcγRIIb, Type II Fc receptor",autoimmune diseases; chronic inflammatory diseases,other,Phase 2,No,,,No,,,Yes,recombinant Fc-fusion protein,https://www.linkedin.com/company/nuvig-therapeutics-inc,No,,,No,,,Yes,recombinant Fc-fusion protein,https://www.linkedin.com/company/nuvig-therapeutics-inc,No,,,No,,,No,,,No,,,No,,
keryx biopharmaceuticals inc,2018-06-28 09:16:34,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,small commercial presence on the renal market,https://www.biopharmadive.com/news/akebia-keryx-to-merge-creating-1b-kidney-disease-company/526761/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
third arc bio inc,2024-07-23 07:00:00,Yes,ARC101,"CLDN6, Claudin 6",oncology; immunology,other,Phase 1,No,,,No,,,No,,,Yes,multifunctional antibodies,https://thirdarcbio.com/,Yes,antibody drug conjugates (ADCs),https://www.prnewswire.com/news-releases/third-arc-bio-launches-with-oversubscribed-165-million-series-a-financing-to-deliver-superior-biologics-for-solid-tumors-and-inflammatory--immunology-ii-diseases-302201952.html,No,,,No,,,No,,,No,,,No,,,No,,
bicara therapeutics inc,2025-10-15 18:31:39,No,Ficerafusp alfa,"EGFR, Epidermal Growth Factor Receptor; TGF-β, Transforming Growth Factor-beta",oncology,other,Phase 2/3,No,,,No,,,No,,,Yes,bifunctional antibody that combines an epidermal growth factor receptor (EGFR) directed monoclonal antibody,https://www.marketbeat.com/instant-alerts/insider-selling-bicara-therapeutics-nasdaqbcax-ceo-sells-13289-shares-of-stock-2025-10-15/,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Dual-action antibodies bringing together the precision of targeted therapies and the power of tumor modulators,https://www.linkedin.com/company/bicara-therapeutics
artiva biotherapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.iposcoop.com', port=",Yes,AlloNK; AB-101,B cells,autoimmune diseases; oncology,other,Phase 1,No,,,No,,,No,,,Yes,B-cell targeted monoclonal antibodies (mAbs),https://www.marketscreener.com/news/wedbush-adjusts-price-target-on-artiva-biotherapeutics-to-23-from-18-maintains-outperform-rating-ce7d5addda8af527,No,,,No,,,No,,,Yes,natural killer (NK) cell-based therapies,https://www.marketscreener.com/news/wedbush-adjusts-price-target-on-artiva-biotherapeutics-to-23-from-18-maintains-outperform-rating-ce7d5addda8af527,No,,,No,,,No,,
epigenetix inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,ATX-559; ATX-295,"DHX9, RNA and DNA/RNA Helicase; KIF18A, Mitotic Kinesin Motor Protein",oncology,enzyme; other,Phase 1/2,Yes,first-in-class oral cancer drug,https://www.linkedin.com/company/epigenetix,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"epigenetic drugs, such as EZH2 inhibitors",https://www.linkedin.com/company/epigenetix
ji xing pharmaceuticals ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kadimastem ltd,2025-09-30 11:29:52,Yes,IsletRx; iTOL102,"Disease Name, Type 1 Diabetes",endocrinology; diabetes,other,Preclinical,Yes,Add NLS’s expertise in CNS small molecules to create a uniquely diversified pipeline.,https://www.linkedin.com/company/kadimastem/,No,,,No,,,No,,,No,,,No,,,No,,,Yes,stem cell-derived insulin-producing cells,https://www.linkedin.com/company/kadimastem/,No,,,No,,,No,,
vaccitech plc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
viela bio inc,2020-06-27 00:00:00,Yes,Inebilizumab,"CD19, Cluster of Differentiation 19",immunology; neurology; rare diseases,cytokine,Approved,No,,,No,,,No,,,Yes,"Monoclonal antibodies (e.g., Uplizna, VIB7734, VIB4920)",https://www.biopharmadive.com/news/horizon-acquires-astrazeneca-spinout-viela-bio/594265/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
biogencell ltd,2024-07-11 08:29:52,Yes,BGC101,Not specified,cardiovascular,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,BioGenCell pioneers revolutionary cell therapy for microvascular disease,https://www.calcalistech.com/ctechnews/article/hki11xl2wa,No,,,No,,,No,,
vessl therapeutics ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.globes.co.il', port=4",Yes,ATEV; Symvess,Not specified,vascular diseases; renal diseases,other,Approved; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,cell- and gene-based proprietary technologies,https://vessltherapy.com/,No,,,No,,,Yes,regenerative medicine solutions based on proprietary cell and gene technology,https://vessltherapy.com/
agenus inc,2025-10-17 18:58:51,No,Botensilimab; Balstilimab; Zalifrelimab,"CTLA-4, Cytotoxic T-Lymphocyte-Associated Protein 4; PD-1, Programmed Cell Death Protein 1",oncology,immune checkpoint,Phase 2,No,,,No,,,No,,,Yes,broad repertoire of antibody therapeutics,https://www.linkedin.com/company/agenus,No,,,No,,,No,,,Yes,adoptive cell therapies (via MiNK Therapeutics),https://www.linkedin.com/company/agenus,Yes,"vaccine adjuvants (via SaponiQx, Inc.)",https://www.linkedin.com/company/agenus,No,,,No,,
verastem inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Avutometinib; Defactinib,"KRAS, Kirsten Rat Sarcoma Viral Oncogene Homolog; RAF, Rapidly Accelerated Fibrosarcoma; MEK, Mitogen-Activated Protein Kinase Kinase; FAK, Focal Adhesion Kinase",oncology; gynecological cancers,kinases,Approved,Yes,novel small molecule drugs that inhibit critical signaling pathways in cancer,https://www.linkedin.com/company/verastemoncology,No,,,No,,,Yes,antibody drug discovery,https://www.linkedin.com/company/verastemoncology,No,,,No,,,No,,,No,,,No,,,No,,,No,,
versantis ag,"Error: Connection failed - HTTPSConnectionPool(host='www.venturekick.ch', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
elysium therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.linkedin.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,new chemical entities that are comprised of FDA-approved drugs,https://www.linkedin.com/company/elysium-therapeutics-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
dialectic therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.dtsciences.com', por",No,DT2216,"BCL-XL, B-cell lymphoma extra large",oncology,enzyme,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
longeveron inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,Laromestrocel,Not specified,rare diseases; cardiovascular; CNS,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,developing cellular therapies for life-threatening and chronic aging-related conditions,https://www.linkedin.com/company/longeveron-inc,No,,,No,,,Yes,regenerative medicine solutions,https://www.linkedin.com/company/longeveron-inc
lycera corp (inactive),2018-06-29 03:10:07,Yes,LYC-30937; ELC-301; ELC-401; ELC-201; ELC-100,"RORgamma, Retinoic Acid Receptor-related Orphan Receptor Gamma; CD20; IL13Ra2, Interleukin-13 Receptor Subunit Alpha-2; 4-1BBL, Tumor Necrosis Factor Receptor Superfamily Member 9 Ligand; Neuroendocrine Tumors",oncology; immunology; inflammatory bowel disease; CNS; rare diseases,nuclear receptors; other; other; immune checkpoint; other,Phase 1; Phase 1/IIa; Preclinical; Preclinical; Phase 1/II,Yes,small molecule therapies for autoimmune disorders,https://www.prnewswire.com/news-releases/lycera-and-celgene-announce-an-exclusive-strategic-collaboration-to-advance-novel-immune-modulators-300095984.html,No,,,No,,,No,,,No,,,No,,,No,,,Yes,adoptive T-cell therapy,https://www.prnewswire.com/news-releases/lycera-and-celgene-announce-an-exclusive-strategic-collaboration-to-advance-novel-immune-modulators-300095984.html,No,,,No,,,No,,
4sc ag,"Error: Connection failed - HTTPSConnectionPool(host='imux.com', port=443): Ma",Yes,Resminostat; Domatinostat; 4SC-202,Not specified,oncology,Not specified,Phase II,Yes,develops small-molecule drugs,"https://www.cnbc.com/quotes/VSC-FF#:~:text=4Sc%20AG%20is%20a%20Germany,of%20preclinical%20and%20clinical%20development.",No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
erytech pharma sa,"Error: Connection failed - HTTPSConnectionPool(host='live.euronext.com', port",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
plus therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,REYOBIQ; Doceplus; Doxoplus,High-Grade Glioma; Ependymoma; CNS Tumors; Recurrent Glioblastoma; Leptomeningeal Metastases,oncology; CNS; rare diseases,other,Phase 1; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"rhenium (186Re) obisbemeda, a patented radiotherapy that targets central nervous system cancers and other cancers, including recurrent glioblastoma, leptomeningeal metastases, and pediatric brain cancers",https://www.marketbeat.com/instant-alerts/plus-therapeutics-inc-nasdaqpstv-short-interest-update-2025-10-18/
ubix therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,UBX-303-1; UBX-103,"Disease Name, B-cell lymphoma; Disease Name, Prostate cancer",oncology,other,Phase 1; Licensed,No,,,No,,,No,,,No,,,Yes,degrader-antibody conjugates,https://www.linkedin.com/company/ubix-therapeutics,No,,,No,,,No,,,No,,,Yes,targeted protein degradation (TPD) therapeutics,https://www.linkedin.com/company/ubix-therapeutics,No,,
beacon therapeutics ltd,2024-07-03 08:00:00,Yes,laru-zova; Undisclosed asset; CDHR1,"RPGR, Retinitis Pigmentosa GTPase Regulator; Disease Name; CDHR1, Cadherin Related Family Member 1",ophthalmology; rare diseases,other; Not specified; other,Phase 3; Preclinical; Preclinical,No,,,No,,,Yes,"target generation technology platform that will identify, screen, and search secreted proteins",https://www.prnewswire.com/news-releases/beacon-therapeutics-raises-170-million-in-series-b-funding-to-advance-development-of-ophthalmic-gene-therapies-302188599.html,No,,,No,,,No,,,No,,,Yes,ophthalmic gene therapy company,https://www.linkedin.com/company/beacon-therapeutics,No,,,No,,,No,,
sutro biopharma inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,STRO-004; STRO-006; STRO-003,"Tissue Factor; ITGB6, Integrin Beta-6; ROR1, Receptor Tyrosine Kinase-like Orphan Receptor 1",oncology,enzyme; other; kinases,Preclinical,No,,,No,,,No,,,Yes,antibody drug conjugates (ADCs),https://www.linkedin.com/company/sutro-biopharma-inc-,Yes,antibody drug conjugates (ADCs),https://www.linkedin.com/company/sutro-biopharma-inc-,No,,,No,,,No,,,No,,,No,,,No,,
bavarian nordic as,2025-10-16 06:21:34,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,innovative vaccines,https://www.linkedin.com/company/bavariannordic,No,,,Yes,Virus-Like Particles (VLP),https://www.linkedin.com/company/bavariannordic
prothena corp plc,2025-10-08 19:59:36,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,protein dysregulation,https://www.linkedin.com/company/prothena_biosciences_inc,Yes,clinical pipeline of antibody-based product candidates,https://www.home.saxo/markets/stocks/prta-xnas,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tourmaline bio inc,2025-10-17 13:15:03,No,Pacibekitug,"IL-6, Interleukin-6",cardiovascular,cytokine,Phase 2,No,,,No,,,No,,,Yes,anti-IL-6 mAb,https://www.novartis.com/news/media-releases/novartis-acquire-tourmaline-bio-complementing-cardiovascular-pipeline-pacibekitug-treatment-atherosclerotic-cardiovascular-disease-ascvd,No,,,No,,,No,,,No,,,No,,,No,,,No,,
burnet institute,No timestamp found,No,Omega-3 fatty acid; aspirin; vaginal progesterone; oral progesterone; L-arginine; selenium; nicorandil; isosorbide dinitrate; nicardipine; celecoxib; pravastatin; lactoferrin; glyceryl trinitrate; retosiban; relcovaptan; human chorionic gonadotropin; Bryophyllum pinnatum extract; vitamin D; allylestrenol; dalteparin; tadalafil; UNIMMAP,Preterm birth; Preterm labor; Fetal growth restriction,maternal health; pregnancy complications,Not specified,Phase 3; Phase 2; Phase 1; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
akcea therapeutics inc,2020-10-12 09:00:00,No,Vupanorsen; Vutrisiran; AKCEA-TTR-LRx,"ANGPTL3, Angiopoietin-like 3; TTR, Transthyretin",cardiovascular; rare diseases,other,Phase 3; Phase 2; Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,Yes,antisense therapy,https://www.pfizer.com/news/press-release/press-release-detail/akcea_and_pfizer_inc_announce_licensing_agreement_for_investigative_antisense_therapy_akcea_angptl3_lrx,No,,,No,,,No,,,No,,
gemini therapeutics inc,No timestamp found,No,GMT001; Bitopertin; DISC-0974,"Disease, Age-related Macular Degeneration; Disease, Erythropoietic Protoporphyria; Disease, Chronic Kidney Disease and Anemia",ocular diseases; rare diseases; hematology,other,Phase 2; NDA Submission; Phase 1,Yes,aldoxorubicin,https://www.geminithera.com/,No,,,Yes,"GEM103, a recombinant form of the human complement factor H protein",https://www.jitta.com/stock/NASDAQ:GMTX,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
propella therapeutics inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.tracxn.com', port=44",No,PRL-02,"CYP17, Cytochrome P450 17A1",oncology; urology,enzyme,Phase 1,Yes,"PRL-02 (abiraterone decanoate), a next-generation androgen biosynthesis inhibitor",https://www.prnewswire.com/news-releases/astellas-completes-acquisition-of-propella-therapeutics-302021329.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sab bio,2025-09-16 16:01:09,No,SAB-142; SAB-176; SAB-185,Type 1 Diabetes; Type A and Type B Influenza Viruses; SARS-CoV-2,immunology; infectious diseases,cytokine; other,Phase 2; Preclinical,No,,,No,,,No,,,Yes,fully-human anti-thymocyte immunoglobulin (hIgG),https://www.linkedin.com/company/sab-biotherapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,
assembly biosciences inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,ABI-5366; ABI-1179,HSV helicase-primase complex,infectious diseases,enzyme,Phase 1,Yes,innovative small molecule antiviral therapeutics,"https://www.linkedin.com/company/assembly-bio#:~:text=Assembly%20Biosciences%20is%20a%20biotechnology,the%20lives%20of%20patients%20worldwide.",No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
rhythm pharmaceuticals inc,2025-10-16 13:00:24,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,preclinical suite of small molecules for the treatment of congenital hyperinsulinism,https://www.linkedin.com/company/rhythm-pharmaceuticals-inc-,Yes,peptides,https://www.linkedin.com/company/rhythm-pharmaceuticals-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sab biotherapeutics inc,2025-09-16 16:01:09,No,SAB-142; SAB-176,Type 1 Diabetes; Type A and Type B Influenza viruses,metabolic diseases; infectious diseases,other; cytokine,Preclinical; Preclinical,No,,,No,,,No,,,Yes,"human, multi-targeted, high-potency immunoglobulins (IgGs)",https://www.news-medical.net/suppliers/SAb-Biotherapeutics-Inc.aspx,No,,,No,,,No,,,No,,,No,,,No,,,No,,
day one biopharmaceuticals holding co llc,2025-10-07 15:10:02,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"Targeted Therapies, MAPK",https://www.linkedin.com/company/dayonebio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
day one biopharmaceuticals inc,2025-10-07 15:10:02,No,MTX-13; DAY301; OJEMDA,"PTK7, Protein-Tyrosine Kinase 7",oncology; pediatric cancers,kinases,Phase 1,Yes,Targeted Therapies,https://www.linkedin.com/company/dayonebio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ovid therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.cnn.com', port=443):",Yes,OV329; OV350; OV4071,"GABA-AT, Gamma-Aminobutyric Acid Aminotransferase; KCC2, Potassium-Chloride Cotransporter 2",CNS; epilepsy; neuropsychiatric disorders; neurodevelopmental disorders; neurodegenerative disorders,enzyme; ion channels,Phase 1; Preclinical,Yes,developing a next generation of targeted small molecule therapies,https://ovidrx.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aktis oncology inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,AKY-1189,"Nectin-4, Nectin Cell Adhesion Molecule 4",oncology,other,Phase 1,No,,,No,,,Yes,miniprotein radioconjugate,https://www.prnewswire.com/news-releases/aktis-oncology-announces-175-million-oversubscribed-series-b-financing-to-further-advance-its-proprietary-radiopharmaceutical-pipeline-302261656.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,radiopharmaceuticals,https://www.prnewswire.com/news-releases/aktis-oncology-announces-175-million-oversubscribed-series-b-financing-to-further-advance-its-proprietary-radiopharmaceutical-pipeline-302261656.html
